customer_key,customer_id,country,signup_date,effective_from,effective_to,is_current
562,2804,FI,2019-07-18,2019-07-18,,True
563,3531,FI,2019-07-18,2019-07-18,,True
564,1737,SE,2019-07-18,2019-07-18,,True
565,4035,DK,2019-07-18,2019-07-18,,True
566,911,DK,2019-07-19,2019-07-19,,True
567,2063,DK,2019-07-19,2019-07-19,,True
568,2238,DK,2019-07-20,2019-07-20,,True
569,1546,FI,2019-07-21,2019-07-21,,True
570,4077,FI,2019-07-21,2019-07-21,,True
571,3508,SE,2019-07-22,2019-07-22,,True
572,2087,NO,2019-07-22,2019-07-22,,True
573,2062,NO,2019-07-22,2019-07-22,,True
574,3061,FI,2019-07-23,2019-07-23,,True
575,3909,DK,2019-07-23,2019-07-23,,True
576,2910,DK,2019-07-23,2019-07-23,,True
577,367,NO,2019-07-23,2019-07-23,,True
578,344,NO,2019-07-23,2019-07-23,,True
579,1086,SE,2019-07-24,2019-07-24,,True
580,2392,NO,2019-07-24,2019-07-24,,True
581,4436,DK,2019-07-24,2019-07-24,,True
582,1162,SE,2019-07-25,2019-07-25,,True
583,1133,NO,2019-07-25,2019-07-25,,True
584,2516,FI,2019-07-26,2019-07-26,,True
585,4090,FI,2019-07-26,2019-07-26,,True
586,467,FI,2019-07-26,2019-07-26,,True
587,315,DK,2019-07-27,2019-07-27,,True
588,4149,NO,2019-07-27,2019-07-27,,True
589,374,FI,2019-07-27,2019-07-27,,True
590,1699,SE,2019-07-28,2019-07-28,,True
591,3798,FI,2019-07-28,2019-07-28,,True
592,3734,SE,2019-07-28,2019-07-28,,True
593,840,SE,2019-07-29,2019-07-29,,True
594,2794,SE,2019-07-29,2019-07-29,,True
595,14,DK,2019-07-30,2019-07-30,,True
596,3992,SE,2019-07-30,2019-07-30,,True
597,4136,SE,2019-07-30,2019-07-30,,True
598,2602,SE,2019-07-30,2019-07-30,,True
599,967,SE,2019-07-31,2019-07-31,,True
600,3222,FI,2019-08-01,2019-08-01,,True
601,2502,DK,2019-08-01,2019-08-01,,True
602,370,DK,2019-08-01,2019-08-01,,True
603,3302,FI,2019-08-01,2019-08-01,,True
604,3551,SE,2019-08-02,2019-08-02,,True
605,1596,FI,2019-08-03,2019-08-03,,True
606,1969,SE,2019-08-04,2019-08-04,,True
607,737,FI,2019-08-04,2019-08-04,,True
608,2970,SE,2019-08-04,2019-08-04,,True
609,928,FI,2019-08-05,2019-08-05,,True
610,27,NO,2019-08-06,2019-08-06,,True
611,3727,NO,2019-08-06,2019-08-06,,True
612,3562,FI,2019-08-06,2019-08-06,,True
613,661,FI,2019-08-06,2019-08-06,,True
614,2838,SE,2019-08-07,2019-08-07,,True
615,2248,DK,2019-08-07,2019-08-07,,True
616,1104,SE,2019-08-08,2019-08-08,,True
617,1378,SE,2019-08-08,2019-08-08,,True
618,328,DK,2019-08-09,2019-08-09,,True
619,3781,FI,2019-08-09,2019-08-09,,True
620,1794,DK,2019-08-10,2019-08-10,,True
621,3071,SE,2019-08-11,2019-08-11,,True
622,3430,NO,2019-08-11,2019-08-11,,True
623,3431,DK,2019-08-11,2019-08-11,,True
624,2679,DK,2019-08-11,2019-08-11,,True
625,536,NO,2019-08-11,2019-08-11,,True
626,4062,SE,2019-08-12,2019-08-12,,True
627,1443,FI,2019-08-12,2019-08-12,,True
628,690,NO,2019-08-12,2019-08-12,,True
629,2862,FI,2019-08-12,2019-08-12,,True
630,832,SE,2019-08-12,2019-08-12,,True
631,2905,FI,2019-08-13,2019-08-13,,True
632,3190,NO,2019-08-13,2019-08-13,,True
633,1236,FI,2019-08-13,2019-08-13,,True
634,1400,SE,2019-08-13,2019-08-13,,True
635,1331,NO,2019-08-14,2019-08-14,,True
636,4737,DK,2019-08-15,2019-08-15,,True
637,3268,DK,2019-08-15,2019-08-15,,True
638,1816,DK,2019-08-16,2019-08-16,,True
639,223,NO,2019-08-16,2019-08-16,,True
640,3403,FI,2019-08-17,2019-08-17,,True
641,921,SE,2019-08-17,2019-08-17,,True
642,4617,FI,2019-08-18,2019-08-18,,True
643,101,DK,2019-08-18,2019-08-18,,True
644,213,SE,2019-08-18,2019-08-18,,True
645,994,FI,2019-08-18,2019-08-18,,True
646,4468,NO,2019-08-19,2019-08-19,,True
647,802,NO,2019-08-19,2019-08-19,,True
648,122,SE,2019-08-20,2019-08-20,,True
649,3251,DK,2019-08-20,2019-08-20,,True
650,531,SE,2019-08-20,2019-08-20,,True
651,3853,DK,2019-08-21,2019-08-21,,True
652,3604,FI,2019-08-21,2019-08-21,,True
653,296,FI,2019-08-21,2019-08-21,,True
654,4354,FI,2019-08-22,2019-08-22,,True
655,3999,NO,2019-08-22,2019-08-22,,True
656,3591,SE,2019-08-22,2019-08-22,,True
657,2312,FI,2019-08-22,2019-08-22,,True
658,2125,NO,2019-08-23,2019-08-23,,True
659,3577,FI,2019-08-23,2019-08-23,,True
660,4442,SE,2019-08-24,2019-08-24,,True
661,4044,FI,2019-08-24,2019-08-24,,True
662,3629,FI,2019-08-24,2019-08-24,,True
663,1532,NO,2019-08-25,2019-08-25,,True
664,152,DK,2019-08-26,2019-08-26,,True
665,4161,DK,2019-08-27,2019-08-27,,True
666,1841,NO,2019-08-27,2019-08-27,,True
667,2934,SE,2019-08-27,2019-08-27,,True
668,4622,DK,2019-08-27,2019-08-27,,True
669,697,DK,2019-08-27,2019-08-27,,True
670,2167,FI,2019-08-29,2019-08-29,,True
671,3720,NO,2019-08-29,2019-08-29,,True
672,773,SE,2019-08-29,2019-08-29,,True
673,788,FI,2019-08-29,2019-08-29,,True
674,4219,FI,2019-08-29,2019-08-29,,True
675,3035,FI,2019-08-30,2019-08-30,,True
676,1641,FI,2019-08-30,2019-08-30,,True
677,2293,DK,2019-08-31,2019-08-31,,True
678,1509,FI,2019-08-31,2019-08-31,,True
679,2923,SE,2019-08-31,2019-08-31,,True
680,3181,SE,2019-09-01,2019-09-01,,True
681,1428,DK,2019-09-01,2019-09-01,,True
682,572,DK,2019-09-01,2019-09-01,,True
683,4210,NO,2019-09-02,2019-09-02,,True
684,1562,FI,2019-09-02,2019-09-02,,True
685,2982,FI,2019-09-02,2019-09-02,,True
686,615,NO,2019-09-02,2019-09-02,,True
687,2021,DK,2019-09-03,2019-09-03,,True
688,4754,NO,2019-09-03,2019-09-03,,True
689,3484,SE,2019-09-03,2019-09-03,,True
690,4844,NO,2019-09-03,2019-09-03,,True
691,1322,DK,2019-09-03,2019-09-03,,True
692,3426,NO,2019-09-03,2019-09-03,,True
693,2530,SE,2019-09-03,2019-09-03,,True
694,362,SE,2019-09-04,2019-09-04,,True
695,1815,FI,2019-09-04,2019-09-04,,True
696,3137,FI,2019-09-04,2019-09-04,,True
697,4485,DK,2019-09-05,2019-09-05,,True
698,2448,DK,2019-09-05,2019-09-05,,True
699,4550,FI,2019-09-05,2019-09-05,,True
700,1704,DK,2019-09-05,2019-09-05,,True
701,2731,DK,2019-09-06,2019-09-06,,True
702,48,DK,2019-09-06,2019-09-06,,True
703,4387,DK,2019-09-06,2019-09-06,,True
704,2616,FI,2019-09-06,2019-09-06,,True
705,4532,NO,2019-09-06,2019-09-06,,True
706,986,NO,2019-09-06,2019-09-06,,True
707,4592,SE,2019-09-06,2019-09-06,,True
708,3170,FI,2019-09-06,2019-09-06,,True
709,1956,SE,2019-09-08,2019-09-08,,True
710,1702,NO,2019-09-08,2019-09-08,,True
711,3286,FI,2019-09-08,2019-09-08,,True
712,37,FI,2019-09-08,2019-09-08,,True
713,2335,SE,2019-09-09,2019-09-09,,True
714,209,NO,2019-09-09,2019-09-09,,True
715,4456,SE,2019-09-09,2019-09-09,,True
716,4216,DK,2019-09-10,2019-09-10,,True
717,3046,DK,2019-09-11,2019-09-11,,True
718,4116,DK,2019-09-12,2019-09-12,,True
719,3232,NO,2019-09-12,2019-09-12,,True
720,3039,DK,2019-09-13,2019-09-13,,True
721,4503,SE,2019-09-13,2019-09-13,,True
722,253,FI,2019-09-14,2019-09-14,,True
723,1277,SE,2019-09-14,2019-09-14,,True
724,2737,DK,2019-09-14,2019-09-14,,True
725,137,SE,2019-09-14,2019-09-14,,True
726,1147,DK,2019-09-15,2019-09-15,,True
727,219,FI,2019-09-15,2019-09-15,,True
728,3979,SE,2019-09-15,2019-09-15,,True
729,4967,SE,2019-09-16,2019-09-16,,True
730,2508,NO,2019-09-16,2019-09-16,,True
731,1255,SE,2019-09-17,2019-09-17,,True
732,3117,SE,2019-09-17,2019-09-17,,True
733,3898,SE,2019-09-17,2019-09-17,,True
734,2795,FI,2019-09-17,2019-09-17,,True
735,1315,NO,2019-09-17,2019-09-17,,True
736,3363,FI,2019-09-18,2019-09-18,,True
737,2603,NO,2019-09-18,2019-09-18,,True
738,1589,DK,2019-09-18,2019-09-18,,True
739,3854,DK,2019-09-18,2019-09-18,,True
740,3765,DK,2019-09-18,2019-09-18,,True
741,1682,NO,2019-09-19,2019-09-19,,True
742,1285,DK,2019-09-19,2019-09-19,,True
743,2701,SE,2019-09-19,2019-09-19,,True
744,1361,NO,2019-09-19,2019-09-19,,True
745,1829,NO,2019-09-20,2019-09-20,,True
746,3382,FI,2019-09-20,2019-09-20,,True
747,2549,NO,2019-09-20,2019-09-20,,True
748,872,FI,2019-09-21,2019-09-21,,True
749,4037,NO,2019-09-21,2019-09-21,,True
750,4303,NO,2019-09-22,2019-09-22,,True
751,4386,DK,2019-09-22,2019-09-22,,True
752,4165,NO,2019-09-22,2019-09-22,,True
753,2598,SE,2019-09-22,2019-09-22,,True
754,2333,NO,2019-09-22,2019-09-22,,True
755,4778,FI,2019-09-23,2019-09-23,,True
756,1836,NO,2019-09-23,2019-09-23,,True
757,2926,NO,2019-09-23,2019-09-23,,True
758,4393,NO,2019-09-24,2019-09-24,,True
759,3346,NO,2019-09-24,2019-09-24,,True
760,1052,SE,2019-09-25,2019-09-25,,True
761,488,FI,2019-09-25,2019-09-25,,True
762,4668,NO,2019-09-25,2019-09-25,,True
763,625,SE,2019-09-25,2019-09-25,,True
764,3769,DK,2019-09-25,2019-09-25,,True
765,1942,FI,2019-09-25,2019-09-25,,True
766,5,DK,2019-09-26,2019-09-26,,True
767,715,FI,2019-09-26,2019-09-26,,True
768,3758,NO,2019-09-26,2019-09-26,,True
769,1242,FI,2019-09-27,2019-09-27,,True
770,85,DK,2019-09-27,2019-09-27,,True
771,225,NO,2019-09-27,2019-09-27,,True
772,1544,SE,2019-09-27,2019-09-27,,True
773,4201,FI,2019-09-27,2019-09-27,,True
774,1317,NO,2019-09-28,2019-09-28,,True
775,146,DK,2019-09-28,2019-09-28,,True
776,2067,FI,2019-09-28,2019-09-28,,True
777,325,NO,2019-09-29,2019-09-29,,True
778,4885,NO,2019-09-30,2019-09-30,,True
779,1725,NO,2019-09-30,2019-09-30,,True
780,305,NO,2019-10-01,2019-10-01,,True
781,4766,SE,2019-10-01,2019-10-01,,True
782,1060,FI,2019-10-01,2019-10-01,,True
783,2195,SE,2019-10-01,2019-10-01,,True
784,1069,SE,2019-10-01,2019-10-01,,True
785,763,SE,2019-10-01,2019-10-01,,True
786,7,SE,2019-10-02,2019-10-02,,True
787,913,SE,2019-10-02,2019-10-02,,True
788,3108,FI,2019-10-03,2019-10-03,,True
789,2396,FI,2019-10-03,2019-10-03,,True
790,3324,NO,2019-10-03,2019-10-03,,True
791,1070,SE,2019-10-04,2019-10-04,,True
792,2318,SE,2019-10-04,2019-10-04,,True
793,449,DK,2019-10-04,2019-10-04,,True
794,3194,SE,2019-10-05,2019-10-05,,True
795,2933,SE,2019-10-05,2019-10-05,,True
796,3457,SE,2019-10-05,2019-10-05,,True
797,4686,DK,2019-10-06,2019-10-06,,True
798,3362,NO,2019-10-06,2019-10-06,,True
799,1064,SE,2019-10-07,2019-10-07,,True
800,3712,SE,2019-10-08,2019-10-08,,True
801,3231,NO,2019-10-08,2019-10-08,,True
802,2890,DK,2019-10-08,2019-10-08,,True
803,4662,DK,2019-10-09,2019-10-09,,True
804,903,NO,2019-10-09,2019-10-09,,True
805,4894,SE,2019-10-10,2019-10-10,,True
806,900,DK,2019-10-10,2019-10-10,,True
807,2433,NO,2019-10-10,2019-10-10,,True
808,3227,SE,2019-10-11,2019-10-11,,True
809,2975,SE,2019-10-11,2019-10-11,,True
810,1128,NO,2019-10-11,2019-10-11,,True
811,1470,SE,2019-10-11,2019-10-11,,True
812,875,NO,2019-10-13,2019-10-13,,True
813,4179,NO,2019-10-14,2019-10-14,,True
814,3442,SE,2019-10-14,2019-10-14,,True
815,3019,FI,2019-10-14,2019-10-14,,True
816,3004,FI,2019-10-14,2019-10-14,,True
817,4050,FI,2019-10-14,2019-10-14,,True
818,2249,FI,2019-10-15,2019-10-15,,True
819,4499,SE,2019-10-16,2019-10-16,,True
820,4587,SE,2019-10-16,2019-10-16,,True
821,2366,DK,2019-10-16,2019-10-16,,True
822,365,DK,2019-10-17,2019-10-17,,True
823,95,NO,2019-10-17,2019-10-17,,True
824,1365,FI,2019-10-17,2019-10-17,,True
825,490,SE,2019-10-18,2019-10-18,,True
826,3193,DK,2019-10-19,2019-10-19,,True
827,2673,NO,2019-10-20,2019-10-20,,True
828,1141,NO,2019-10-20,2019-10-20,,True
829,2214,DK,2019-10-20,2019-10-20,,True
830,4144,DK,2019-10-21,2019-10-21,,True
831,3453,FI,2019-10-21,2019-10-21,,True
832,688,SE,2019-10-21,2019-10-21,,True
833,172,SE,2019-10-21,2019-10-21,,True
834,1381,NO,2019-10-22,2019-10-22,,True
835,1920,SE,2019-10-22,2019-10-22,,True
836,3903,FI,2019-10-22,2019-10-22,,True
837,4097,SE,2019-10-24,2019-10-24,,True
838,4207,FI,2019-10-24,2019-10-24,,True
839,4792,DK,2019-10-26,2019-10-26,,True
840,1286,NO,2019-10-27,2019-10-27,,True
841,4412,NO,2019-10-27,2019-10-27,,True
842,3546,SE,2019-10-27,2019-10-27,,True
843,3203,FI,2019-10-27,2019-10-27,,True
844,1047,DK,2019-10-28,2019-10-28,,True
845,923,SE,2019-10-28,2019-10-28,,True
846,2324,FI,2019-10-29,2019-10-29,,True
847,3607,NO,2019-10-29,2019-10-29,,True
848,4261,DK,2019-10-30,2019-10-30,,True
849,4869,DK,2019-10-30,2019-10-30,,True
850,4524,DK,2019-10-30,2019-10-30,,True
851,1140,SE,2019-10-31,2019-10-31,,True
852,4651,DK,2019-10-31,2019-10-31,,True
853,3243,FI,2019-11-01,2019-11-01,,True
854,1669,DK,2019-11-01,2019-11-01,,True
855,4253,SE,2019-11-01,2019-11-01,,True
856,3183,DK,2019-11-01,2019-11-01,,True
857,1412,NO,2019-11-01,2019-11-01,,True
858,1082,SE,2019-11-02,2019-11-02,,True
859,1058,DK,2019-11-02,2019-11-02,,True
860,3518,SE,2019-11-02,2019-11-02,,True
861,3930,NO,2019-11-02,2019-11-02,,True
862,1488,SE,2019-11-02,2019-11-02,,True
863,97,NO,2019-11-03,2019-11-03,,True
864,269,DK,2019-11-03,2019-11-03,,True
865,854,DK,2019-11-04,2019-11-04,,True
866,4459,DK,2019-11-04,2019-11-04,,True
867,2199,NO,2019-11-05,2019-11-05,,True
868,2594,FI,2019-11-06,2019-11-06,,True
869,785,NO,2019-11-06,2019-11-06,,True
870,981,FI,2019-11-06,2019-11-06,,True
871,4648,SE,2019-11-06,2019-11-06,,True
872,340,FI,2019-11-07,2019-11-07,,True
873,1743,NO,2019-11-07,2019-11-07,,True
874,3766,SE,2019-11-08,2019-11-08,,True
875,4205,NO,2019-11-08,2019-11-08,,True
876,3131,FI,2019-11-08,2019-11-08,,True
877,3755,FI,2019-11-09,2019-11-09,,True
878,2686,SE,2019-11-09,2019-11-09,,True
879,4634,SE,2019-11-09,2019-11-09,,True
880,187,NO,2019-11-09,2019-11-09,,True
881,4893,FI,2019-11-10,2019-11-10,,True
882,3691,NO,2019-11-10,2019-11-10,,True
883,4775,SE,2019-11-11,2019-11-11,,True
884,4951,FI,2019-11-11,2019-11-11,,True
885,2445,FI,2019-11-11,2019-11-11,,True
886,423,NO,2019-11-11,2019-11-11,,True
887,1018,DK,2019-11-12,2019-11-12,,True
888,4678,DK,2019-11-12,2019-11-12,,True
889,3652,DK,2019-11-12,2019-11-12,,True
890,1617,DK,2019-11-13,2019-11-13,,True
891,2212,DK,2019-11-13,2019-11-13,,True
892,2419,SE,2019-11-13,2019-11-13,,True
893,762,NO,2019-11-14,2019-11-14,,True
894,1652,NO,2019-11-14,2019-11-14,,True
895,2823,SE,2019-11-15,2019-11-15,,True
896,4159,NO,2019-11-15,2019-11-15,,True
897,2103,SE,2019-11-16,2019-11-16,,True
898,3556,FI,2019-11-17,2019-11-17,,True
899,4911,FI,2019-11-17,2019-11-17,,True
900,1793,DK,2019-11-18,2019-11-18,,True
901,4374,SE,2019-11-18,2019-11-18,,True
902,2667,FI,2019-11-18,2019-11-18,,True
903,2494,FI,2019-11-18,2019-11-18,,True
904,2612,FI,2019-11-19,2019-11-19,,True
905,4688,SE,2019-11-19,2019-11-19,,True
906,1827,NO,2019-11-20,2019-11-20,,True
907,4085,SE,2019-11-20,2019-11-20,,True
908,4431,DK,2019-11-20,2019-11-20,,True
909,3573,FI,2019-11-20,2019-11-20,,True
910,1279,SE,2019-11-20,2019-11-20,,True
911,4209,FI,2019-11-21,2019-11-21,,True
912,455,SE,2019-11-21,2019-11-21,,True
913,3059,DK,2019-11-21,2019-11-21,,True
914,2683,FI,2019-11-21,2019-11-21,,True
915,3935,SE,2019-11-21,2019-11-21,,True
916,1007,FI,2019-11-21,2019-11-21,,True
917,4245,FI,2019-11-21,2019-11-21,,True
918,3984,NO,2019-11-22,2019-11-22,,True
919,800,DK,2019-11-22,2019-11-22,,True
920,4348,FI,2019-11-22,2019-11-22,,True
921,40,DK,2019-11-22,2019-11-22,,True
922,4613,SE,2019-11-22,2019-11-22,,True
923,683,DK,2019-11-22,2019-11-22,,True
924,3197,FI,2019-11-22,2019-11-22,,True
925,4109,FI,2019-11-23,2019-11-23,,True
926,3787,DK,2019-11-23,2019-11-23,,True
927,4789,FI,2019-11-23,2019-11-23,,True
928,3428,SE,2019-11-23,2019-11-23,,True
929,2026,NO,2019-11-24,2019-11-24,,True
930,3916,NO,2019-11-24,2019-11-24,,True
931,51,DK,2019-11-24,2019-11-24,,True
932,241,NO,2019-11-25,2019-11-25,,True
933,4453,SE,2019-11-25,2019-11-25,,True
934,1456,SE,2019-11-26,2019-11-26,,True
935,1783,FI,2019-11-27,2019-11-27,,True
936,2271,SE,2019-11-27,2019-11-27,,True
937,1632,DK,2019-11-27,2019-11-27,,True
938,4298,NO,2019-11-27,2019-11-27,,True
939,4345,DK,2019-11-28,2019-11-28,,True
940,376,FI,2019-11-28,2019-11-28,,True
941,3810,NO,2019-11-29,2019-11-29,,True
942,3186,NO,2019-11-29,2019-11-29,,True
943,4699,NO,2019-11-29,2019-11-29,,True
944,256,DK,2019-11-30,2019-11-30,,True
945,3313,SE,2019-11-30,2019-11-30,,True
946,4347,SE,2019-12-01,2019-12-01,,True
947,1835,FI,2019-12-01,2019-12-01,,True
948,2106,FI,2019-12-01,2019-12-01,,True
949,1217,NO,2019-12-02,2019-12-02,,True
950,2008,DK,2019-12-02,2019-12-02,,True
951,3235,NO,2019-12-02,2019-12-02,,True
952,2161,SE,2019-12-02,2019-12-02,,True
953,4049,FI,2019-12-03,2019-12-03,,True
954,3742,NO,2019-12-03,2019-12-03,,True
955,2126,NO,2019-12-03,2019-12-03,,True
956,3788,SE,2019-12-05,2019-12-05,,True
957,1136,DK,2019-12-06,2019-12-06,,True
958,2464,NO,2019-12-06,2019-12-06,,True
959,4289,DK,2019-12-06,2019-12-06,,True
960,2826,NO,2019-12-06,2019-12-06,,True
961,3334,FI,2019-12-07,2019-12-07,,True
962,4787,FI,2019-12-07,2019-12-07,,True
963,1718,DK,2019-12-08,2019-12-08,,True
964,2217,NO,2019-12-08,2019-12-08,,True
965,4086,FI,2019-12-08,2019-12-08,,True
966,3471,FI,2019-12-09,2019-12-09,,True
967,50,NO,2019-12-09,2019-12-09,,True
968,2378,FI,2019-12-09,2019-12-09,,True
969,586,DK,2019-12-10,2019-12-10,,True
970,3287,NO,2019-12-10,2019-12-10,,True
971,4260,DK,2019-12-11,2019-12-11,,True
972,2056,DK,2019-12-11,2019-12-11,,True
973,2304,SE,2019-12-11,2019-12-11,,True
974,611,SE,2019-12-11,2019-12-11,,True
975,1791,SE,2019-12-12,2019-12-12,,True
976,1405,NO,2019-12-12,2019-12-12,,True
977,3401,FI,2019-12-12,2019-12-12,,True
978,1804,FI,2019-12-13,2019-12-13,,True
979,1468,NO,2019-12-13,2019-12-13,,True
980,2652,SE,2019-12-13,2019-12-13,,True
981,2033,DK,2019-12-13,2019-12-13,,True
982,1479,NO,2019-12-14,2019-12-14,,True
983,1514,SE,2019-12-14,2019-12-14,,True
984,781,SE,2019-12-15,2019-12-15,,True
985,1694,DK,2019-12-15,2019-12-15,,True
986,4398,NO,2019-12-15,2019-12-15,,True
987,2564,SE,2019-12-16,2019-12-16,,True
988,382,NO,2019-12-17,2019-12-17,,True
989,1947,SE,2019-12-17,2019-12-17,,True
990,3150,SE,2019-12-17,2019-12-17,,True
991,3369,SE,2019-12-17,2019-12-17,,True
992,4677,DK,2019-12-17,2019-12-17,,True
993,1962,SE,2019-12-18,2019-12-18,,True
994,66,NO,2019-12-18,2019-12-18,,True
995,4809,NO,2019-12-18,2019-12-18,,True
996,1106,FI,2019-12-19,2019-12-19,,True
997,330,FI,2019-12-19,2019-12-19,,True
998,2473,DK,2019-12-20,2019-12-20,,True
999,2617,NO,2019-12-20,2019-12-20,,True
1000,2488,NO,2019-12-20,2019-12-20,,True
1001,3086,SE,2019-12-21,2019-12-21,,True
1002,1063,DK,2019-12-22,2019-12-22,,True
1003,483,SE,2019-12-22,2019-12-22,,True
1004,4477,DK,2019-12-22,2019-12-22,,True
1005,4516,FI,2019-12-23,2019-12-23,,True
1006,463,NO,2019-12-23,2019-12-23,,True
1007,3982,SE,2019-12-23,2019-12-23,,True
1008,4925,FI,2019-12-23,2019-12-23,,True
1009,3246,NO,2019-12-23,2019-12-23,,True
1010,3138,NO,2019-12-23,2019-12-23,,True
1011,2985,FI,2019-12-23,2019-12-23,,True
1012,3398,SE,2019-12-23,2019-12-23,,True
1013,1631,DK,2019-12-24,2019-12-24,,True
1014,839,FI,2019-12-25,2019-12-25,,True
1015,2156,FI,2019-12-25,2019-12-25,,True
1016,2260,DK,2019-12-26,2019-12-26,,True
1017,390,SE,2019-12-26,2019-12-26,,True
1018,1399,FI,2019-12-26,2019-12-26,,True
1019,1041,SE,2019-12-26,2019-12-26,,True
1020,955,DK,2019-12-29,2019-12-29,,True
1021,3617,DK,2019-12-29,2019-12-29,,True
1022,1948,NO,2019-12-31,2019-12-31,,True
1023,707,FI,2019-12-31,2019-12-31,,True
1024,1232,FI,2019-12-31,2019-12-31,,True
1025,4941,DK,2020-01-01,2020-01-01,,True
1026,2911,FI,2020-01-01,2020-01-01,,True
1027,901,SE,2020-01-01,2020-01-01,,True
1028,3996,FI,2020-01-02,2020-01-02,,True
1029,2546,SE,2020-01-02,2020-01-02,,True
1030,290,FI,2020-01-02,2020-01-02,,True
1031,2702,DK,2020-01-02,2020-01-02,,True
1032,538,DK,2020-01-02,2020-01-02,,True
1033,4530,SE,2020-01-03,2020-01-03,,True
1034,1206,NO,2020-01-03,2020-01-03,,True
1035,4423,SE,2020-01-03,2020-01-03,,True
1036,4952,NO,2020-01-03,2020-01-03,,True
1037,3770,FI,2020-01-04,2020-01-04,,True
1038,1228,FI,2020-01-04,2020-01-04,,True
1039,2525,DK,2020-01-04,2020-01-04,,True
1040,3179,DK,2020-01-05,2020-01-05,,True
1041,1788,FI,2020-01-06,2020-01-06,,True
1042,3134,SE,2020-01-06,2020-01-06,,True
1043,4128,DK,2020-01-08,2020-01-08,,True
1044,1085,NO,2020-01-10,2020-01-10,,True
1045,764,NO,2020-01-10,2020-01-10,,True
1046,186,SE,2020-01-10,2020-01-10,,True
1047,898,FI,2020-01-10,2020-01-10,,True
1048,1102,NO,2020-01-10,2020-01-10,,True
1049,4642,SE,2020-01-11,2020-01-11,,True
1050,478,FI,2020-01-11,2020-01-11,,True
1051,3835,DK,2020-01-11,2020-01-11,,True
1052,2328,DK,2020-01-12,2020-01-12,,True
1053,32,SE,2020-01-12,2020-01-12,,True
1054,2090,SE,2020-01-12,2020-01-12,,True
1055,276,FI,2020-01-12,2020-01-12,,True
1056,1165,SE,2020-01-15,2020-01-15,,True
1057,4828,FI,2020-01-15,2020-01-15,,True
1058,4944,DK,2020-01-15,2020-01-15,,True
1059,17,FI,2020-01-15,2020-01-15,,True
1060,2342,DK,2020-01-16,2020-01-16,,True
1061,3785,NO,2020-01-16,2020-01-16,,True
1062,3283,SE,2020-01-16,2020-01-16,,True
1063,380,SE,2020-01-17,2020-01-17,,True
1064,2406,SE,2020-01-17,2020-01-17,,True
1065,3195,NO,2020-01-17,2020-01-17,,True
1066,3422,DK,2020-01-18,2020-01-18,,True
1067,999,FI,2020-01-18,2020-01-18,,True
1068,2223,NO,2020-01-18,2020-01-18,,True
1069,4629,DK,2020-01-19,2020-01-19,,True
1070,2815,FI,2020-01-19,2020-01-19,,True
1071,3410,SE,2020-01-19,2020-01-19,,True
1072,4340,DK,2020-01-19,2020-01-19,,True
1073,2825,NO,2020-01-19,2020-01-19,,True
1074,883,DK,2020-01-19,2020-01-19,,True
1075,3801,FI,2020-01-20,2020-01-20,,True
1076,3436,DK,2020-01-20,2020-01-20,,True
1077,553,SE,2020-01-22,2020-01-22,,True
1078,3354,DK,2020-01-22,2020-01-22,,True
1079,509,FI,2020-01-23,2020-01-23,,True
1080,317,DK,2020-01-23,2020-01-23,,True
1081,3191,NO,2020-01-23,2020-01-23,,True
1082,1698,DK,2020-01-23,2020-01-23,,True
1083,3566,FI,2020-01-24,2020-01-24,,True
1084,2692,SE,2020-01-24,2020-01-24,,True
1085,2600,DK,2020-01-24,2020-01-24,,True
1086,4242,DK,2020-01-25,2020-01-25,,True
1087,1493,DK,2020-01-25,2020-01-25,,True
1088,2615,NO,2020-01-25,2020-01-25,,True
1089,3397,FI,2020-01-26,2020-01-26,,True
1090,3532,FI,2020-01-26,2020-01-26,,True
1091,2840,DK,2020-01-26,2020-01-26,,True
1092,3505,SE,2020-01-27,2020-01-27,,True
1093,119,FI,2020-01-27,2020-01-27,,True
1094,4697,DK,2020-01-27,2020-01-27,,True
1095,4602,SE,2020-01-27,2020-01-27,,True
1096,2821,FI,2020-01-28,2020-01-28,,True
1097,1452,SE,2020-01-28,2020-01-28,,True
1098,4567,NO,2020-01-29,2020-01-29,,True
1099,2290,SE,2020-01-29,2020-01-29,,True
1100,1973,DK,2020-01-30,2020-01-30,,True
1101,4762,DK,2020-01-30,2020-01-30,,True
1102,2031,DK,2020-01-30,2020-01-30,,True
1103,1938,NO,2020-01-30,2020-01-30,,True
1104,26,NO,2020-01-31,2020-01-31,,True
1105,2343,SE,2020-02-01,2020-02-01,,True
1106,472,FI,2020-02-02,2020-02-02,,True
1107,3263,SE,2020-02-02,2020-02-02,,True
1108,4496,SE,2020-02-03,2020-02-03,,True
1109,1577,DK,2020-02-03,2020-02-03,,True
1110,1881,NO,2020-02-05,2020-02-05,,True
1111,2079,DK,2020-02-05,2020-02-05,,True
1112,1840,SE,2020-02-05,2020-02-05,,True
1113,168,DK,2020-02-05,2020-02-05,,True
1114,3904,SE,2020-02-05,2020-02-05,,True
1115,4040,DK,2020-02-05,2020-02-05,,True
1116,2051,NO,2020-02-05,2020-02-05,,True
1117,448,NO,2020-02-06,2020-02-06,,True
1118,3184,FI,2020-02-06,2020-02-06,,True
1119,3503,SE,2020-02-06,2020-02-06,,True
